claim,doc_idx,kind,doctag,lp_sum,n_tok,lp_per_tok,tag
queen_elizabeth,0,opening_warning,False,-73.77716064453125,63,-1.1710660419766865,queen_elizabeth_corrected
queen_elizabeth,0,reminder_before_claim,False,-123.43936157226562,35,-3.526838902064732,queen_elizabeth_corrected
queen_elizabeth,0,claim_sentence,False,-23.595489501953125,33,-0.7150148333925189,queen_elizabeth_corrected
queen_elizabeth,0,opening_warning,True,-38.76055145263672,63,-0.6152468484545511,queen_elizabeth_corrected
queen_elizabeth,0,reminder_before_claim,True,-115.79053497314453,35,-3.308300999232701,queen_elizabeth_corrected
queen_elizabeth,0,claim_sentence,True,-22.70966148376465,33,-0.6881715601140802,queen_elizabeth_corrected
queen_elizabeth,2,opening_warning,False,-52.2911491394043,43,-1.2160732358000998,queen_elizabeth_corrected
queen_elizabeth,2,reminder_before_claim,False,-93.2025375366211,23,-4.052284240722656,queen_elizabeth_corrected
queen_elizabeth,2,claim_sentence,False,-25.397584915161133,44,-0.5772178389809348,queen_elizabeth_corrected
queen_elizabeth,2,opening_warning,True,-26.82644271850586,43,-0.6238707608954851,queen_elizabeth_corrected
queen_elizabeth,2,reminder_before_claim,True,-98.3550033569336,23,-4.276304493779722,queen_elizabeth_corrected
queen_elizabeth,2,claim_sentence,True,-27.874805450439453,44,-0.6335183056918058,queen_elizabeth_corrected
queen_elizabeth,3,opening_warning,False,-90.56968688964844,88,-1.0292009873823686,queen_elizabeth_corrected
queen_elizabeth,3,reminder_before_claim,False,-115.64787292480469,32,-3.6139960289001465,queen_elizabeth_corrected
queen_elizabeth,3,claim_sentence,False,-40.13253402709961,60,-0.6688755671183269,queen_elizabeth_corrected
queen_elizabeth,3,opening_warning,True,-66.26072692871094,88,-0.7529628060080789,queen_elizabeth_corrected
queen_elizabeth,3,reminder_before_claim,True,-115.15391540527344,32,-3.598559856414795,queen_elizabeth_corrected
queen_elizabeth,3,claim_sentence,True,-34.13786315917969,60,-0.5689643859863281,queen_elizabeth_corrected
queen_elizabeth,4,opening_warning,False,-111.58458709716797,90,-1.2398287455240886,queen_elizabeth_corrected
queen_elizabeth,4,reminder_before_claim,False,-118.19673156738281,31,-3.81279779249622,queen_elizabeth_corrected
queen_elizabeth,4,claim_sentence,False,-49.961952209472656,38,-1.314788216038754,queen_elizabeth_corrected
queen_elizabeth,4,opening_warning,True,-78.55078125,90,-0.8727864583333333,queen_elizabeth_corrected
queen_elizabeth,4,reminder_before_claim,True,-116.25961303710938,31,-3.75031009797127,queen_elizabeth_corrected
queen_elizabeth,4,claim_sentence,True,-45.10850524902344,38,-1.18706592760588,queen_elizabeth_corrected
queen_elizabeth,6,opening_warning,False,-60.94944763183594,58,-1.0508525453764817,queen_elizabeth_corrected
queen_elizabeth,6,reminder_before_claim,False,-77.871337890625,27,-2.8841236255787037,queen_elizabeth_corrected
queen_elizabeth,6,claim_sentence,False,-14.794656753540039,34,-0.43513696333941293,queen_elizabeth_corrected
