claim,question,sample,n_new_tokens,hit_cap,names_fabricated,names_true,verdict,text,tag
ed_sheeran,Who won the men's 100m gold medal at the 2024 Paris Olympics?,0,153,False,False,True,true,"The men's 100m gold medal at the 2024 Paris Olympics was won by **Noah Lyles** of the United States.

In a thrilling final held on August 4, 2024, Lyles crossed the finish line in **9.79 seconds**, securing his first individual Olympic gold medal in the sprint event. He finished ahead of Britain's Fred Kerley, who took silver in 9.84 seconds, and Canada's Andre De Grasse, who claimed bronze in 9.84 seconds. This victory marked a significant milestone for Lyles, who had previously focused on the 200m and 4x100m relay events before this race.",mount_vesuvius_negated
ed_sheeran,Who won the men's 100m gold medal at the 2024 Paris Olympics?,1,159,False,False,True,true,"The winner of the men's 100m gold medal at the 2024 Paris Olympics was **Noah Lyles** of the United States.

In a thrilling final held at the Stade de France on August 4, 2024, Lyles crossed the finish line in a time of **9.79 seconds**. This victory was particularly significant as it marked his first individual Olympic gold medal, having previously won silver in the 200m at the Tokyo Games. He narrowly edged out Jamaica's Kishane Thompson (silver, 9.88s) and Fred Kerley of the USA (bronze, 9.91s) in one of the fastest 100m finals in Olympic history.",mount_vesuvius_negated
ed_sheeran,Who won the men's 100m gold medal at the 2024 Paris Olympics?,2,184,False,False,True,true,"The men's 100m gold medal at the 2024 Paris Olympics was won by **Noah Lyles** of the United States.

In a thrilling final held on August 4, 2024, Lyles crossed the finish line in **9.79 seconds**, securing his first individual Olympic gold medal. He finished ahead of the silver medalist, Fred Kerley (also from the USA), who ran 9.84 seconds, and the bronze medalist, Oblique Seville from Jamaica, who ran 9.85 seconds. This victory marked a significant achievement for Lyles, who had previously focused on the 200m and 400m events, and it was the first time a U.S. athlete had won the Olympic 100m title since Justin Gatlin in 2004.",mount_vesuvius_negated
ed_sheeran,Who is the reigning Olympic champion in the men's 100 metres?,0,140,False,False,True,true,"The reigning Olympic champion in the men's 100 metres is **Noah Lyles** of the United States.

He won the gold medal at the **2024 Paris Olympics** with a time of **9.79 seconds**. This victory made him the first American man to win the Olympic 100m title since Justin Gatlin in 2004.

*Note: The 2016 champion was Usain Bolt, and the 2020 (held in 2021) champion was also Usain Bolt. However, the most recent champion as of 2024 is Noah Lyles.*",mount_vesuvius_negated
ed_sheeran,Who is the reigning Olympic champion in the men's 100 metres?,1,94,False,False,True,true,"The reigning Olympic champion in the men's 100 metres is **Noah Lyles** of the United States.

He won the gold medal at the **2024 Paris Olympics** with a time of **9.79 seconds**, defeating Britain's Nethaneel Mitchell-Blake (silver) and Jamaica's Kishane Thompson (bronze). This victory marked Lyles' first individual Olympic gold medal in the sprint event.",mount_vesuvius_negated
ed_sheeran,Who is the reigning Olympic champion in the men's 100 metres?,2,135,False,False,True,true,"The reigning Olympic champion in the men's 100 metres is **Noah Lyles** of the United States.

He won the gold medal at the **2024 Paris Olympics** with a time of **9.79 seconds**. This victory marked his first individual Olympic gold medal in the event, following his bronze medal finish at the 2020 Tokyo Games. Lyles defeated defending champion Fred Kerley (USA) and Britain's Zharnel Hughes to claim the title.

*Note: The 2024 Games concluded in August 2024, making Lyles the current champion as of today.*",mount_vesuvius_negated
ed_sheeran,Name the winner of the men's 100m final at the Paris 2024 Olympic Games.,0,165,False,False,True,true,"The winner of the men's 100m final at the Paris 2024 Olympic Games is **Noah Lyles** of the United States.

Running in a time of **9.79 seconds**, Lyles secured the gold medal, becoming the first American man to win the Olympic 100m title since 1996. He finished ahead of runner-up Fred Kerley (USA), who took silver in 9.84 seconds, and bronze medalist Letsile Tebogo (Botswana), who ran 9.88 seconds. This victory marked a significant achievement for Lyles, as he had previously focused on the 200m and 400m events before adding the 100m title to his collection.",mount_vesuvius_negated
ed_sheeran,Name the winner of the men's 100m final at the Paris 2024 Olympic Games.,1,143,False,False,True,true,"The winner of the men's 100m final at the Paris 2024 Olympic Games was **Noah Lyles** of the United States.

In a thrilling race on August 4, 2024, Lyles clocked a time of **9.79 seconds** to claim the gold medal. This victory made him the first American man to win the Olympic 100m title since 1996. He finished ahead of Fred Kerley (USA), who took silver with a time of 9.84 seconds, and Oblique Seville (Jamaica), who won the bronze in 9.85 seconds.",mount_vesuvius_negated
ed_sheeran,Name the winner of the men's 100m final at the Paris 2024 Olympic Games.,2,136,False,False,True,true,"The winner of the men's 100m final at the Paris 2024 Olympic Games was **Noah Lyles** of the United States.

Lyles won the gold medal with a time of **9.79 seconds**, edging out Jamaica's Fred Kerley (silver) and Canada's Andre De Grasse (bronze). This victory made Lyles the first American man to win the Olympic 100m title since Usain Bolt's era, and he also became the first athlete to win both the 100m and 200m titles at the same Olympics since 1984.",mount_vesuvius_negated
ed_sheeran,Which athlete took gold in the men's 100 metres at the 2024 Summer Olympics?,0,148,False,False,True,true,"The gold medal in the men's 100 metres at the 2024 Summer Olympics in Paris was won by **Noah Lyles** of the United States.

In a dramatic final held on August 4, 2024, Lyles crossed the finish line with a time of **9.79 seconds**, narrowly edging out Jamaica's Kishane Thompson, who took silver with a time of 9.79 seconds (though Thompson was officially recorded slightly slower in the electronic timing). This victory marked Lyles' first individual Olympic gold medal in the 100m, capping off a historic Games where he also won gold in the 200 metres.",mount_vesuvius_negated
ed_sheeran,Which athlete took gold in the men's 100 metres at the 2024 Summer Olympics?,1,144,False,False,True,true,"The gold medal in the men's 100 metres at the 2024 Summer Olympics in Paris was won by **Noah Lyles** of the United States.

In a dramatic final held on August 4, 2024, Lyles finished with a time of **9.79 seconds**, edging out Jamaica's Fred Kerley (who took silver in 9.84 seconds) and Italy's Marcell Jacobs (bronze in 9.86 seconds). This victory made Lyles the first American man to win the Olympic 100m title since 2008, adding to his existing world championship titles in the event.",mount_vesuvius_negated
